Name,Cation,Anion,Alkyl Chain,Functional Group,Heat Capacity (J/mol·K),Density (kg/m³),Toxicity (IC50 in mM),Solubility (g/L),Hydrophobicity (logP),Viscosity (Pa·s),Pareto Score,In ILThermo
(2-hydroxydecyl)trimethylammonium dicyanamide,Diethylmethylammonium,Dicyanamide,Decyl,Hydroxyl,799.5675152,1066.012665,29.481399,1.733253018,4.44066,0.114628769,0.507268083,No
(3-aminodecyl)trimethylammonium dicyanamide,Diethylmethylammonium,Dicyanamide,Decyl,Amino,820.2718874,1058.585499,23.43486457,1.733253018,5.42736,0.175993794,0.522033447,No
(3-aminomethyl)trimethylammonium trifluoromethanesulfonate,Diethylmethylammonium,Trifluoromethanesulfonate,Methyl,Amino,794.3643518,1698.419874,33.36722986,2.013752707,1.6456,0.145690206,0.472664943,No
(2-hydroxymethyl)trimethylammonium trifluoromethanesulfonate,Diethylmethylammonium,Trifluoromethanesulfonate,Methyl,Hydroxyl,773.6599796,1716.969394,40.45762595,2.013752707,0.6589,0.094891352,0.456317216,No
(3-aminoethyl)trimethylammonium trifluoromethanesulfonate,Diethylmethylammonium,Trifluoromethanesulfonate,Ethyl,Amino,802.2106377,1605.05521,31.79641751,2.270499838,2.0357,0.162482572,0.478976944,No
(2-hydroxyethyl)trimethylammonium trifluoromethanesulfonate,Diethylmethylammonium,Trifluoromethanesulfonate,Ethyl,Hydroxyl,781.5062655,1621.096493,38.76013824,2.270499838,1.049,0.105828602,0.462841197,No
carboxyl-tetramethylammonium trifluoromethanesulfonate,Diethylmethylammonium,Trifluoromethanesulfonate,Methyl,Carboxyl,776.2993883,1516.04077,78.9181305,2.013752707,1.1844,0.164557021,0.411969668,No
tetramethylammonium trifluoromethanesulfonate,Diethylmethylammonium,Trifluoromethanesulfonate,Methyl,,680.9905994,1685.769902,68.62915256,2.013752707,1.4836,0.068727523,0.424785499,No
carboxyl-ethyltrimethylammonium trifluoromethanesulfonate,Diethylmethylammonium,Trifluoromethanesulfonate,Ethyl,Carboxyl,784.1456742,1454.772757,75.80976555,2.270499838,1.5745,0.18352399,0.419783108,No
carbonyl-tetramethylammonium trifluoromethanesulfonate,Diethylmethylammonium,Trifluoromethanesulfonate,Methyl,Carbonyl,740.9448329,1552.682406,68.62915256,2.013752707,1.2987,0.102761685,0.425826698,No
carbonyl-ethyltrimethylammonium trifluoromethanesulfonate,Diethylmethylammonium,Trifluoromethanesulfonate,Ethyl,Carbonyl,748.7911189,1483.541216,65.04887491,2.270499838,1.6888,0.114606076,0.434404208,No
ethyltrimethylammonium trifluoromethanesulfonate,Diethylmethylammonium,Trifluoromethanesulfonate,Ethyl,,688.8368853,1589.123564,65.04887491,2.270499838,1.8737,0.07664911,0.433833314,No
(2-hydroxypropyl)trimethylammonium trifluoromethanesulfonate,Diethylmethylammonium,Trifluoromethanesulfonate,Propyl,Hydroxyl,793.9930642,1548.31701,42.35972027,2.559981418,1.4391,0.118026488,0.461909991,No
(3-aminopropyl)trimethylammonium trifluoromethanesulfonate,Diethylmethylammonium,Trifluoromethanesulfonate,Propyl,Amino,814.6974364,1534.184955,35.13718197,2.559981418,2.4258,0.181210438,0.478357991,No
(2-hydroxybutyl)trimethylammonium trifluoromethanesulfonate,Diethylmethylammonium,Trifluoromethanesulfonate,Butyl,Hydroxyl,805.6338702,1483.089869,38.69027662,2.886370989,1.8292,0.125210625,0.470545448,No
(3-aminobutyl)trimethylammonium trifluoromethanesulfonate,Diethylmethylammonium,Trifluoromethanesulfonate,Butyl,Amino,826.3382424,1470.503339,31.75344194,2.886370989,2.8159,0.19224051,0.486585943,No
(2-hydroxypentyl)trimethylammonium trifluoromethanesulfonate,Diethylmethylammonium,Trifluoromethanesulfonate,Pentyl,Hydroxyl,817.2829792,1428.139699,42.35972027,1.733253018,2.2193,0.132832053,0.46909625,No
(3-aminopentyl)trimethylammonium trifluoromethanesulfonate,Diethylmethylammonium,Trifluoromethanesulfonate,Pentyl,Amino,837.9873514,1416.80672,35.13718197,1.733253018,3.206,0.203941971,0.485496139,No
(2-hydroxyhexyl)trimethylammonium trifluoromethanesulfonate,Diethylmethylammonium,Trifluoromethanesulfonate,Hexyl,Hydroxyl,828.9320882,1381.183375,35.33870137,1.733253018,2.6094,0.140917389,0.481861146,No
(3-aminohexyl)trimethylammonium trifluoromethanesulfonate,Diethylmethylammonium,Trifluoromethanesulfonate,Hexyl,Amino,849.6364604,1370.885838,28.69555891,1.733253018,3.5961,0.216355686,0.497470624,No
(3-aminoheptyl)trimethylammonium trifluoromethanesulfonate,Diethylmethylammonium,Trifluoromethanesulfonate,Heptyl,Amino,861.2772664,1331.128077,35.13718197,1.733253018,3.9862,0.229525009,0.492161211,No
(2-hydroxyheptyl)trimethylammonium trifluoromethanesulfonate,Diethylmethylammonium,Trifluoromethanesulfonate,Heptyl,Hydroxyl,840.5728942,1340.557001,42.35972027,1.733253018,2.9995,0.149494869,0.475794168,No
(3-aminooctyl)trimethylammonium trifluoromethanesulfonate,Diethylmethylammonium,Trifluoromethanesulfonate,Octyl,Amino,872.9263754,1296.434617,25.93215257,1.733253018,4.3763,0.243495934,0.507628449,No
(2-hydroxyoctyl)trimethylammonium trifluoromethanesulfonate,Diethylmethylammonium,Trifluoromethanesulfonate,Octyl,Hydroxyl,852.2220032,1305.125567,32.27745893,1.733253018,3.3896,0.158594451,0.492443884,No
(2-hydroxynonyl)trimethylammonium trifluoromethanesulfonate,Diethylmethylammonium,Trifluoromethanesulfonate,Nonyl,Hydroxyl,863.8628092,1273.891922,42.35972027,1.733253018,3.7797,0.168247915,0.48213445,No
(3-aminononyl)trimethylammonium trifluoromethanesulfonate,Diethylmethylammonium,Trifluoromethanesulfonate,Nonyl,Amino,884.5671814,1265.83537,35.13718197,1.733253018,4.7664,0.258317254,0.4984777,No
(2-hydroxydecyl)trimethylammonium trifluoromethanesulfonate,Diethylmethylammonium,Trifluoromethanesulfonate,Decyl,Hydroxyl,875.5119182,1246.209362,29.481399,1.733253018,4.1698,0.178488973,0.502379936,No
(3-aminodecyl)trimethylammonium trifluoromethanesulfonate,Diethylmethylammonium,Trifluoromethanesulfonate,Decyl,Amino,896.2162904,1238.703371,23.43486457,1.733253018,5.1565,0.274040731,0.517145507,No
(2-hydroxymethyl)trimethylammonium acetate,Diethylmethylammonium,Acetate,Methyl,Hydroxyl,648.8456766,1466.181251,40.45762595,2.013752707,-0.6363,0.040561485,0.451971337,No
(3-aminomethyl)trimethylammonium acetate,Diethylmethylammonium,Acetate,Methyl,Amino,669.5500488,1444.736624,33.36722986,2.013752707,0.3504,0.06227555,0.468369522,No
carboxyl-tetramethylammonium acetate,Diethylmethylammonium,Acetate,Methyl,Carboxyl,651.4850853,1284.135173,78.9181305,2.013752707,-0.1108,0.070340205,0.40730234,No
carbonyl-tetramethylammonium acetate,Diethylmethylammonium,Acetate,Methyl,Carbonyl,616.1305299,1305.842497,68.62915256,2.013752707,0.0035,0.043925674,0.421413478,No
tetramethylammonium acetate,Diethylmethylammonium,Acetate,Methyl,,556.1762964,1409.94513,68.62915256,2.013752707,0.1884,0.029377708,0.420867097,No
(2-hydroxyethyl)trimethylammonium acetate,Diethylmethylammonium,Acetate,Ethyl,Hydroxyl,656.6919625,1378.733057,38.76013824,2.270499838,-0.2462,0.045236633,0.458351515,No
(3-aminoethyl)trimethylammonium acetate,Diethylmethylammonium,Acetate,Ethyl,Amino,677.3963347,1360.71011,31.79641751,2.270499838,0.7405,0.069453478,0.474522217,No
carboxyl-ethyltrimethylammonium acetate,Diethylmethylammonium,Acetate,Ethyl,Carboxyl,659.3313712,1234.189039,75.80976555,2.270499838,0.2793,0.078447671,0.414922606,No
carbonyl-ethyltrimethylammonium acetate,Diethylmethylammonium,Acetate,Ethyl,Carbonyl,623.9768159,1249.020452,65.04887491,2.270499838,0.3936,0.048988581,0.429780631,No
ethyltrimethylammonium acetate,Diethylmethylammonium,Acetate,Ethyl,,564.0225823,1325.352473,65.04887491,2.270499838,0.5785,0.032763805,0.429709017,No
(2-hydroxypropyl)trimethylammonium acetate,Diethylmethylammonium,Acetate,Propyl,Hydroxyl,669.1787612,1317.518101,42.35972027,2.559981418,0.1439,0.050450642,0.457222858,No
(3-aminopropyl)trimethylammonium acetate,Diethylmethylammonium,Acetate,Propyl,Amino,689.8831334,1301.959748,35.13718197,2.559981418,1.1306,0.077458739,0.473696445,No
(2-hydroxybutyl)trimethylammonium acetate,Diethylmethylammonium,Acetate,Butyl,Hydroxyl,680.8195672,1262.983467,38.69027662,2.886370989,0.534,0.053521515,0.465675673,No
(3-aminopentyl)trimethylammonium acetate,Diethylmethylammonium,Acetate,Pentyl,Amino,713.1730484,1206.456851,35.13718197,1.733253018,1.9108,0.087175375,0.480461088,No
(2-hydroxypentyl)trimethylammonium acetate,Diethylmethylammonium,Acetate,Pentyl,Hydroxyl,692.4686762,1218.581286,42.35972027,1.733253018,0.9241,0.056779308,0.464046314,No
(3-aminobutyl)trimethylammonium acetate,Diethylmethylammonium,Acetate,Butyl,Amino,701.5239394,1249.34821,31.75344194,2.886370989,1.5207,0.082173564,0.481735375,No
(3-aminohexyl)trimethylammonium acetate,Diethylmethylammonium,Acetate,Hexyl,Amino,724.8221574,1170.784677,28.69555891,1.733253018,2.3009,0.092481641,0.492260619,No
(2-hydroxyhexyl)trimethylammonium acetate,Diethylmethylammonium,Acetate,Hexyl,Hydroxyl,704.1177852,1181.692546,35.33870137,1.733253018,1.3142,0.0602354,0.476639269,No
(2-hydroxyheptyl)trimethylammonium acetate,Diethylmethylammonium,Acetate,Heptyl,Hydroxyl,715.7585912,1150.515439,42.35972027,1.733253018,1.7043,0.06390186,0.470410928,No
(3-aminoheptyl)trimethylammonium acetate,Diethylmethylammonium,Acetate,Heptyl,Amino,736.4629634,1140.607244,35.13718197,1.733253018,2.691,0.098110892,0.486787692,No
(2-hydroxyoctyl)trimethylammonium acetate,Diethylmethylammonium,Acetate,Octyl,Hydroxyl,727.4077002,1123.890772,32.27745893,1.733253018,2.0944,0.067791494,0.486910275,No
(3-aminooctyl)trimethylammonium acetate,Diethylmethylammonium,Acetate,Octyl,Amino,748.1120724,1114.817507,25.93215257,1.733253018,3.0811,0.104082791,0.502102996,No
(2-hydroxynonyl)trimethylammonium acetate,Diethylmethylammonium,Acetate,Nonyl,Hydroxyl,739.0485062,1100.821685,42.35972027,1.733253018,2.4845,0.071917884,0.47646146,No
(3-aminononyl)trimethylammonium acetate,Diethylmethylammonium,Acetate,Nonyl,Amino,759.7528784,1092.456046,35.13718197,1.733253018,3.4712,0.110418191,0.492811712,No
(2-hydroxydecyl)trimethylammonium acetate,Diethylmethylammonium,Acetate,Decyl,Hydroxyl,750.6976152,1080.704414,29.481399,1.733253018,2.8746,0.076295444,0.49657782,No
(3-aminodecyl)trimethylammonium acetate,Diethylmethylammonium,Acetate,Decyl,Amino,771.4019874,1072.945549,23.43486457,1.733253018,3.8613,0.11713922,0.511349537,No
(2-hydroxymethyl)trimethylammonium formate,Diethylmethylammonium,Formate,Methyl,Hydroxyl,635.9749341,1463.431105,40.45762595,2.013752707,-1.0264,0.036369508,0.449417821,No
(3-aminomethyl)trimethylammonium formate,Diethylmethylammonium,Formate,Methyl,Amino,656.6793063,1440.254806,33.36722986,2.013752707,-0.0397,0.055839452,0.465845682,No
(2-hydroxyethyl)trimethylammonium formate,Diethylmethylammonium,Formate,Ethyl,Hydroxyl,643.82122,1370.1076,38.76013824,2.270499838,-0.6363,0.040561485,0.455898447,No
carbonyl-ethyltrimethylammonium formate,Diethylmethylammonium,Formate,Ethyl,Carbonyl,611.1060734,1233.989727,65.04887491,2.270499838,0.0035,0.043925674,0.427437068,No
tetramethylammonium formate,Diethylmethylammonium,Formate,Methyl,,543.3055539,1402.032275,68.62915256,2.013752707,-0.2017,0.026341559,0.418401794,No
carbonyl-tetramethylammonium formate,Diethylmethylammonium,Formate,Methyl,Carbonyl,603.2597874,1292.712345,68.62915256,2.013752707,-0.3866,0.039386012,0.41903741,No
ethyltrimethylammonium formate,Diethylmethylammonium,Formate,Ethyl,,551.1518398,1312.187431,65.04887491,2.270499838,0.1884,0.029377708,0.427333507,No
(3-aminoethyl)trimethylammonium formate,Diethylmethylammonium,Formate,Ethyl,Amino,664.5255922,1350.881219,31.79641751,2.270499838,0.3504,0.06227555,0.472089805,No
carboxyl-tetramethylammonium formate,Diethylmethylammonium,Formate,Methyl,Carboxyl,638.6143428,1270.960369,78.9181305,2.013752707,-0.5009,0.063070635,0.404927126,No
carboxyl-ethyltrimethylammonium formate,Diethylmethylammonium,Formate,Ethyl,Carboxyl,646.4606287,1219.661378,75.80976555,2.270499838,-0.1108,0.070340205,0.412570545,No
(2-hydroxypropyl)trimethylammonium formate,Diethylmethylammonium,Formate,Propyl,Hydroxyl,656.3080187,1306.082999,42.35972027,2.559981418,-0.2462,0.045236633,0.454817837,No
(3-aminopropyl)trimethylammonium formate,Diethylmethylammonium,Formate,Propyl,Amino,677.0123909,1289.640189,35.13718197,2.559981418,0.7405,0.069453478,0.471306636,No
(2-hydroxybutyl)trimethylammonium formate,Diethylmethylammonium,Formate,Butyl,Hydroxyl,667.9488247,1249.717973,38.69027662,2.886370989,0.1439,0.047990135,0.463301952,No
(3-aminobutyl)trimethylammonium formate,Diethylmethylammonium,Formate,Butyl,Amino,688.6531969,1235.41229,31.75344194,2.886370989,1.1306,0.073681032,0.479373212,No
(2-hydroxypentyl)trimethylammonium formate,Diethylmethylammonium,Formate,Pentyl,Hydroxyl,679.5979337,1204.354276,42.35972027,1.733253018,0.534,0.05091124,0.461689039,No
(3-aminopentyl)trimethylammonium formate,Diethylmethylammonium,Formate,Pentyl,Amino,700.3023059,1191.70607,35.13718197,1.733253018,1.5207,0.078165912,0.478112872,No
(2-hydroxyhexyl)trimethylammonium formate,Diethylmethylammonium,Formate,Hexyl,Hydroxyl,691.2470427,1167.021224,35.33870137,1.733253018,0.9241,0.054010149,0.474289601,No
(3-aminohexyl)trimethylammonium formate,Diethylmethylammonium,Formate,Hexyl,Amino,711.9514149,1155.69403,28.69555891,1.733253018,1.9108,0.082923782,0.489918231,No
(2-hydroxyheptyl)trimethylammonium formate,Diethylmethylammonium,Formate,Heptyl,Hydroxyl,702.8878487,1135.714389,42.35972027,1.733253018,1.3142,0.057297685,0.468063491,No
(3-aminoheptyl)trimethylammonium formate,Diethylmethylammonium,Formate,Heptyl,Amino,723.5922209,1125.463652,35.13718197,1.733253018,2.3009,0.087971258,0.484446228,No
(2-hydroxynonyl)trimethylammonium formate,Diethylmethylammonium,Formate,Nonyl,Hydroxyl,726.1777637,1086.277627,42.35972027,1.733253018,2.0944,0.064485263,0.474109658,No
(2-hydroxyoctyl)trimethylammonium formate,Diethylmethylammonium,Formate,Octyl,Hydroxyl,714.5369577,1109.158128,32.27745893,1.733253018,1.7043,0.06078533,0.484561682,No
(3-aminononyl)trimethylammonium formate,Diethylmethylammonium,Formate,Nonyl,Amino,746.8821359,1077.672064,35.13718197,1.733253018,3.0811,0.099006613,0.490464143,No
(3-aminooctyl)trimethylammonium formate,Diethylmethylammonium,Formate,Octyl,Amino,735.2413299,1099.800239,25.93215257,1.733253018,2.691,0.093325968,0.499759393,No
(2-hydroxydecyl)trimethylammonium formate,Diethylmethylammonium,Formate,Decyl,Hydroxyl,737.8268727,1066.424963,29.481399,1.733253018,2.4845,0.068410408,0.494221509,No
(3-aminodecyl)trimethylammonium formate,Diethylmethylammonium,Formate,Decyl,Amino,758.5312449,1058.461314,23.43486457,1.733253018,3.4712,0.105033032,0.508996868,No
(2-hydroxymethyl)trimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Methyl,Hydroxyl,751.7629386,1606.907133,40.45762595,2.013752707,-0.2311,0.066279053,0.452266243,No
(3-aminomethyl)trimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Methyl,Amino,772.4673108,1586.1446,33.36722986,2.013752707,0.7556,0.101760684,0.468652309,No
carboxyl-tetramethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Methyl,Carboxyl,754.4023473,1404.845538,78.9181305,2.013752707,0.2944,0.114938646,0.407938761,No
carbonyl-tetramethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Methyl,Carbonyl,719.0477919,1436.29899,68.62915256,2.013752707,0.4087,0.071776269,0.421883858,No
(2-hydroxyethyl)trimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Ethyl,Hydroxyl,759.6092245,1509.606223,38.76013824,2.270499838,0.159,0.073918427,0.458814744,No
tetramethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Methyl,,659.0935584,1563.849763,68.62915256,2.013752707,0.5936,0.048004323,0.420936961,No
(3-aminoethyl)trimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Ethyl,Amino,780.3135967,1491.996093,31.79641751,2.270499838,1.1457,0.113489699,0.474977878,No
carboxyl-ethyltrimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Ethyl,Carboxyl,762.2486332,1346.673375,75.80976555,2.270499838,0.6845,0.128186563,0.415699472,No
carbonyl-ethyltrimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Ethyl,Carbonyl,726.8940779,1370.024262,65.04887491,2.270499838,0.7988,0.080049256,0.430412488,No
ethyltrimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Ethyl,,666.9398443,1467.051258,65.04887491,2.270499838,0.9837,0.053537338,0.429987457,No
(2-hydroxypropyl)trimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Propyl,Hydroxyl,772.0960232,1438.806207,42.35972027,2.559981418,0.5491,0.082438322,0.457849824,No
(3-aminopropyl)trimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Propyl,Amino,792.8003954,1423.511771,35.13718197,2.559981418,1.5358,0.126570608,0.474318329,No
(2-hydroxybutyl)trimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Butyl,Hydroxyl,783.7368292,1376.099343,38.69027662,2.886370989,0.9392,0.087456248,0.466442271,No
(3-aminobutyl)trimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Butyl,Amino,804.4412014,1362.632524,31.75344194,2.886370989,1.9259,0.134274817,0.482498488,No
(2-hydroxypentyl)trimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Pentyl,Hydroxyl,795.3859382,1324.371441,42.35972027,1.733253018,1.3293,0.09277961,0.464938068,No
(2-hydroxyhexyl)trimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Hexyl,Hydroxyl,807.0350472,1280.937321,35.33870137,1.733253018,1.7194,0.098426999,0.477642837,No
(3-aminopentyl)trimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Pentyl,Amino,816.0903104,1312.355268,35.13718197,1.733253018,2.316,0.142447972,0.48135035,No
(3-aminohexyl)trimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Hexyl,Amino,827.7394194,1270.098565,28.69555891,1.733253018,2.7061,0.151118617,0.493262325,No
(2-hydroxyheptyl)trimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Heptyl,Hydroxyl,818.6758532,1243.908951,42.35972027,1.733253018,2.1095,0.104418139,0.471514441,No
(3-aminoheptyl)trimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Heptyl,Amino,839.3802254,1234.043751,35.13718197,1.733253018,3.0962,0.160317035,0.487889746,No
(2-hydroxyoctyl)trimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Octyl,Hydroxyl,830.3249622,1212.03569,32.27745893,1.733253018,2.4996,0.110773951,0.488103425,No
(3-aminooctyl)trimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Octyl,Amino,851.0293344,1202.987691,25.93215257,1.733253018,3.4863,0.17007535,0.503294947,No
(3-aminononyl)trimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Nonyl,Amino,862.6701404,1175.893394,35.13718197,1.733253018,3.8764,0.180427642,0.494084432,No
(2-hydroxynonyl)trimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Nonyl,Hydroxyl,841.9657682,1184.245997,42.35972027,1.733253018,2.8897,0.117516635,0.477735217,No
(2-hydroxydecyl)trimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Decyl,Hydroxyl,853.6148772,1159.863948,29.481399,1.733253018,3.2798,0.124669739,0.497924386,No
(3-aminodecyl)trimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Decyl,Amino,874.3192494,1152.109615,23.43486457,1.733253018,4.2665,0.191410067,0.512695163,No
(2-hydroxymethyl)trimethylammonium tosylate,Diethylmethylammonium,Tosylate,Methyl,Hydroxyl,821.5907316,2196.746847,40.45762595,2.013752707,1.50662,0.109705818,0.453766865,No
(3-aminomethyl)trimethylammonium tosylate,Diethylmethylammonium,Tosylate,Methyl,Amino,842.2951038,2170.780556,33.36722986,2.013752707,2.49332,0.168435405,0.47024111,No
tetramethylammonium tosylate,Diethylmethylammonium,Tosylate,Methyl,,728.9213514,2187.013032,68.62915256,2.013752707,2.33132,0.079457285,0.42186835,No
carboxyl-tetramethylammonium tosylate,Diethylmethylammonium,Tosylate,Methyl,Carboxyl,824.2301403,1856.688316,78.9181305,2.013752707,2.03212,0.190247712,0.411797243,No
carbonyl-tetramethylammonium tosylate,Diethylmethylammonium,Tosylate,Methyl,Carbonyl,788.8755849,1931.249857,68.62915256,2.013752707,2.14642,0.11880487,0.425006391,No
(2-hydroxyethyl)trimethylammonium tosylate,Diethylmethylammonium,Tosylate,Ethyl,Hydroxyl,829.4370175,2028.354082,38.76013824,2.270499838,1.89672,0.122350595,0.461530445,No
(3-aminoethyl)trimethylammonium tosylate,Diethylmethylammonium,Tosylate,Ethyl,Amino,850.1413897,2006.713943,31.79641751,2.270499838,2.88342,0.187849399,0.477761603,No
carboxyl-ethyltrimethylammonium tosylate,Diethylmethylammonium,Tosylate,Ethyl,Carboxyl,832.0764262,1755.582633,75.80976555,2.270499838,2.42222,0.21217581,0.42029157,No
carbonyl-ethyltrimethylammonium tosylate,Diethylmethylammonium,Tosylate,Ethyl,Carbonyl,796.7218709,1813.922398,65.04887491,2.270499838,2.53652,0.132498411,0.434407537,No
ethyltrimethylammonium tosylate,Diethylmethylammonium,Tosylate,Ethyl,,736.7676373,2011.398311,65.04887491,2.270499838,2.72142,0.088615592,0.43226601,No
